"gps_data_id","sensor_code","utc_date","utc_time","line_no","tff","latitude","longitude","height","maxsnr","hdop","vdop","sat","fix","v1","v2","t1","t2","h1","h2","s1","s2","s3","s4","insert_timestamp","acquisition_time"
39971,"CJ11","2019-04-23","18:02:30",1961,90,"0","0","0",39,"0","0",5,"NO","3.43V",NULL,"32.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-23 14:02:30-04"
39972,"CJ11","2019-04-23","19:02:30",1962,90,"26.073339","-80.277717","7",42,"9.9","3.2",3,"2D","3.47V",NULL,"31.29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-23 15:02:30-04"
39973,"CJ11","2019-04-23","20:02:30",1963,90,"0","0","0",36,"0","0",8,"NO","3.36V",NULL,"30.38",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-23 16:02:30-04"
39974,"CJ11","2019-04-23","21:02:30",1964,90,"0","0","0",32,"0","0",3,"NO","3.43V",NULL,"35.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-23 17:02:30-04"
39975,"CJ11","2019-04-23","22:02:30",1965,90,"0","0","0",35,"0","0",2,"NO","3.37V",NULL,"34.62",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-23 18:02:30-04"
39976,"CJ11","2019-04-23","23:02:30",1966,90,"26.069856","-80.278939","31",38,"1.9","6.4",5,"3D","3.45V",NULL,"34.09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-23 19:02:30-04"
39977,"CJ11","2019-04-24","00:02:02",1967,62,"26.069831","-80.279039","2",44,"2.4","3.6",5,"3D","3.50V",NULL,"34.36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-23 20:02:02-04"
39978,"CJ11","2019-04-24","01:02:30",1968,90,"0","0","0",41,"0","0",3,"NO","3.39V",NULL,"36.83",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-23 21:02:30-04"
39979,"CJ11","2019-04-24","02:02:30",1969,90,"26.069906","-80.279072","16",35,"2","1.5",5,"3D","3.37V",NULL,"36.38",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-23 22:02:30-04"
39980,"CJ11","2019-04-24","03:02:30",1970,90,"26.069883","-80.279064","-2",37,"2.1","2.1",5,"3D","3.43V",NULL,"37.22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-23 23:02:30-04"
39981,"CJ11","2019-04-24","04:02:09",1971,69,"26.069886","-80.279053","-5",37,"1.4","2.4",5,"3D","3.49V",NULL,"37.62",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-24 00:02:09-04"
39982,"CJ11","2019-04-24","05:02:09",1972,69,"26.069842","-80.279081","19",31,"1.9","2.4",5,"3D","3.49V",NULL,"34.29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-24 01:02:09-04"
39983,"CJ11","2019-04-24","06:02:30",1973,90,"26.069789","-80.278986","5",19,"2.7","4.6",4,"3D","3.41V",NULL,"35.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-24 02:02:30-04"
39984,"CJ11","2019-04-24","07:02:30",1974,90,"0","0","0",0,"0","0",0,"NO","3.41V",NULL,"33.51",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-24 03:02:30-04"
39985,"CJ11","2019-04-24","18:02:30",1975,90,"0","0","0",37,"0","0",4,"NO","3.37V",NULL,"31.49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-24 14:02:30-04"
39986,"CJ11","2019-04-24","19:02:30",1976,90,"0","0","0",41,"0","0",8,"NO","3.37V",NULL,"28.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-24 15:02:30-04"
39987,"CJ11","2019-04-24","20:02:30",1977,90,"0","0","0",45,"0","0",9,"NO","3.43V",NULL,"27.84",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-24 16:02:30-04"
39988,"CJ11","2019-04-24","21:02:30",1978,90,"26.069883","-80.279031","7",40,"2.1","2",6,"3D","3.39V",NULL,"35.72",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-24 17:02:30-04"
39989,"CJ11","2019-04-24","22:02:07",1979,67,"26.070206","-80.277506","2",37,"2.3","3.1",5,"3D","3.45V",NULL,"29.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-24 18:02:07-04"
39990,"CJ11","2019-04-24","23:02:16",1980,76,"26.074383","-80.278236","10",43,"1.9","3.1",4,"3D","3.45V",NULL,"24.38",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-24 19:02:16-04"
39991,"CJ11","2019-04-25","00:02:30",1982,90,"26.071953","-80.277983","7",37,"6.3","7.5",4,"3D","3.41V",NULL,"26.66",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-24 20:02:30-04"
39992,"CJ11","2019-04-25","01:02:30",1983,90,"0","0","0",40,"0","0",2,"NO","3.41V",NULL,"34.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-24 21:02:30-04"
39993,"CJ11","2019-04-25","02:02:30",1984,90,"26.069889","-80.278964","24",39,"3.5","3.8",4,"3D","3.39V",NULL,"31.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-24 22:02:30-04"
39994,"CJ11","2019-04-25","03:02:30",1985,90,"0","0","0",30,"0","0",2,"NO","3.39V",NULL,"34.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-24 23:02:30-04"
39995,"CJ11","2019-04-25","04:02:30",1986,90,"26.069928","-80.278767","26",30,"4.2","3.2",3,"2D","3.39V",NULL,"36.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-25 00:02:30-04"
39996,"CJ11","2019-04-25","05:02:30",1987,90,"0","0","0",27,"0","0",1,"NO","3.47V",NULL,"31.23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-25 01:02:30-04"
39997,"CJ11","2019-04-25","06:02:30",1988,90,"0","0","0",31,"0","0",1,"NO","3.36V",NULL,"33.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-25 02:02:30-04"
39998,"CJ11","2019-04-25","07:02:30",1990,90,"26.070244","-80.276847","26",34,"5.9","3.2",3,"2D","3.43V",NULL,"31.81",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-25 03:02:30-04"
39999,"CJ11","2019-04-25","18:02:30",1993,90,"0","0","0",42,"0","0",6,"NO","3.39V",NULL,"29.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-25 14:02:30-04"
40000,"CJ11","2019-04-25","19:02:30",1994,90,"26.072831","-80.277981","12",43,"9.9","3",4,"3D","3.45V",NULL,"29.47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-25 15:02:30-04"
40001,"CJ11","2019-04-25","20:02:05",1995,65,"26.071428","-80.279358","-2",38,"1.9","3.6",5,"3D","3.47V",NULL,"28.55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-25 16:02:05-04"
40002,"CJ11","2019-04-25","21:02:30",1996,90,"0","0","0",37,"0","0",5,"NO","3.43V",NULL,"35.92",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-25 17:02:30-04"
40003,"CJ11","2019-04-25","22:02:13",1997,73,"26.069528","-80.276931","9",36,"4.2","6.6",5,"3D","3.43V",NULL,"31.29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-25 18:02:13-04"
40004,"CJ11","2019-04-25","23:02:30",1998,90,"26.072192","-80.278031","3",40,"2.2","3.5",4,"3D","3.43V",NULL,"28.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-25 19:02:30-04"
40005,"CJ11","2019-04-26","00:02:06",2001,66,"26.069911","-80.279067","1",41,"2.6","3.7",5,"3D","3.47V",NULL,"27.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-25 20:02:06-04"
40006,"CJ11","2019-04-26","01:02:30",2002,90,"26.070136","-80.279389","-29",29,"2.1","3.3",4,"3D","3.39V",NULL,"37.62",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-25 21:02:30-04"
40007,"CJ11","2019-04-26","02:02:30",2003,90,"26.070172","-80.280072","7",22,"6.4","3.2",3,"2D","3.39V",NULL,"37.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-25 22:02:30-04"
40008,"CJ11","2019-04-26","03:02:30",2004,90,"0","0","0",40,"0","0",3,"NO","3.39V",NULL,"38.01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-25 23:02:30-04"
40009,"CJ11","2019-04-26","04:02:30",2005,90,"26.069911","-80.279056","-7",30,"2.1","9.1",4,"3D","3.41V",NULL,"38.01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-26 00:02:30-04"
40010,"CJ11","2019-04-26","05:02:30",2006,90,"0","0","0",0,"0","0",0,"NO","3.41V",NULL,"36.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-26 01:02:30-04"
40011,"CJ11","2019-04-26","06:02:30",2007,90,"0","0","0",24,"0","0",1,"NO","3.39V",NULL,"37.49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-26 02:02:30-04"
40012,"CJ11","2019-04-26","07:02:30",2009,90,"0","0","0",29,"0","0",1,"NO","3.43V",NULL,"37.62",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-26 03:02:30-04"
40013,"CJ11","2019-04-26","18:02:30",2012,90,"26.072094","-80.278367","0",37,"3.1","2.9",6,"3D","3.47V",NULL,"29.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-26 14:02:30-04"
40014,"CJ11","2019-04-26","19:02:04",2013,64,"26.073122","-80.277803","-1",38,"2.3","3.1",6,"3D","3.49V",NULL,"28.49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-26 15:02:04-04"
40015,"CJ11","2019-04-26","20:02:02",2014,62,"26.074386","-80.277861","-1",38,"2","6.5",5,"3D","3.47V",NULL,"31.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-26 16:02:02-04"
40016,"CJ11","2019-04-26","21:02:30",2015,90,"0","0","0",39,"0","0",7,"NO","3.37V",NULL,"31.55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-26 17:02:30-04"
40017,"CJ11","2019-04-26","22:02:30",2016,90,"26.074261","-80.278028","32",32,"2.6","8.2",4,"3D","3.41V",NULL,"31.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-26 18:02:30-04"
40018,"CJ11","2019-04-26","23:02:13",2017,73,"26.069897","-80.278897","59",32,"1.9","3.2",4,"3D","3.43V",NULL,"27.18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-26 19:02:13-04"
40019,"CJ11","2019-04-27","00:02:08",2020,68,"26.069817","-80.279089","8",40,"1.3","1.5",6,"3D","3.49V",NULL,"34.42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-26 20:02:08-04"
40020,"CJ11","2019-04-27","01:02:04",2021,64,"26.071767","-80.278842","1",40,"1.5","3.2",4,"3D","3.47V",NULL,"32.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-26 21:02:04-04"
40021,"CJ11","2019-04-27","02:02:30",2022,90,"26.074244","-80.277867","7",27,"2.4","3.2",3,"2D","3.36V",NULL,"26.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-26 22:02:30-04"
40022,"CJ11","2019-04-27","03:02:30",2023,90,"26.069817","-80.278817","6",36,"1.9","2.2",4,"3D","3.34V",NULL,"26.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-26 23:02:30-04"
40023,"CJ11","2019-04-27","04:02:30",2024,90,"0","0","0",19,"0","0",1,"NO","3.39V",NULL,"35.46",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-27 00:02:30-04"
40024,"CJ11","2019-04-27","05:02:30",2025,90,"0","0","0",25,"0","0",2,"NO","3.41V",NULL,"34.23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-27 01:02:30-04"
40025,"CJ11","2019-04-27","06:02:30",2026,90,"0","0","0",25,"0","0",1,"NO","3.37V",NULL,"32.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-27 02:02:30-04"
40026,"CJ11","2019-04-27","07:02:30",2028,90,"0","0","0",34,"0","0",1,"NO","3.39V",NULL,"34.81",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-27 03:02:30-04"
40027,"CJ11","2019-04-27","18:02:30",2031,90,"0","0","0",40,"0","0",7,"NO","3.47V",NULL,"30.18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-27 14:02:30-04"
40028,"CJ11","2019-04-27","19:02:30",2032,90,"26.074206","-80.277967","-9",42,"1.4","4.5",5,"3D","3.39V",NULL,"33.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-27 15:02:30-04"
40029,"CJ11","2019-04-27","20:02:09",2033,69,"26.074394","-80.277992","0",41,"2","6.2",5,"3D","3.45V",NULL,"32.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-27 16:02:09-04"
40030,"CJ11","2019-04-27","21:02:06",2034,66,"26.074169","-80.278025","-1",37,"2.7","4.2",5,"3D","3.49V",NULL,"33.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-27 17:02:06-04"
40031,"CJ11","2019-04-27","22:02:07",2035,67,"26.074328","-80.278","16",41,"1.9","3.4",5,"3D","3.47V",NULL,"32.46",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-27 18:02:07-04"
40032,"CJ11","2019-04-27","23:02:30",2036,90,"26.072889","-80.277689","3",41,"2.8","5.7",4,"3D","3.47V",NULL,"29.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-27 19:02:30-04"
40033,"CJ11","2019-04-28","00:02:07",2039,67,"26.069883","-80.278939","8",34,"3.4","5.8",4,"3D","3.47V",NULL,"26.47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-27 20:02:07-04"
40034,"CJ11","2019-04-28","01:02:30",2040,90,"0","0","0",30,"0","0",3,"NO","3.37V",NULL,"35.99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-27 21:02:30-04"
40035,"CJ11","2019-04-28","02:02:30",2041,90,"0","0","0",32,"0","0",3,"NO","3.41V",NULL,"35.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-27 22:02:30-04"
40036,"CJ11","2019-04-28","03:02:30",2042,90,"0","0","0",38,"0","0",7,"NO","3.34V",NULL,"28.23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-27 23:02:30-04"
40037,"CJ11","2019-04-28","04:02:30",2043,90,"26.069847","-80.279069","1",30,"2.8","3.2",4,"3D","3.39V",NULL,"31.55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 00:02:30-04"
40038,"CJ11","2019-04-28","05:02:30",2044,90,"0","0","0",0,"0","0",0,"NO","3.37V",NULL,"33.44",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 01:02:30-04"
40039,"CJ11","2019-04-28","06:02:30",2045,90,"0","0","0",30,"0","0",2,"NO","3.39V",NULL,"36.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 02:02:30-04"
40040,"CJ11","2019-04-28","07:02:30",2047,90,"0","0","0",44,"0","0",3,"NO","3.43V",NULL,"35.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 03:02:30-04"
40041,"CJ11","2019-04-28","18:02:30",2050,90,"0","0","0",39,"0","0",3,"NO","3.49V",NULL,"36.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 14:02:30-04"
40042,"CJ11","2019-04-28","18:17:30",2051,90,"0","0","0",38,"0","0",3,"NO","3.39V",NULL,"35.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 14:17:30-04"
40043,"CJ11","2019-04-28","18:32:30",2052,90,"26.071992","-80.279167","9",36,"5.2","6.1",4,"3D","3.36V",NULL,"32.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 14:32:30-04"
40044,"CJ11","2019-04-28","18:47:04",2053,64,"26.074381","-80.277961","9",33,"4.8","6.3",4,"3D","3.47V",NULL,"28.94",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 14:47:04-04"
40045,"CJ11","2019-04-28","19:02:02",2054,62,"26.074422","-80.277925","8",45,"4.6","7",4,"3D","3.49V",NULL,"31.23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 15:02:02-04"
40046,"CJ11","2019-04-28","19:17:06",2055,66,"26.074347","-80.278011","8",37,"9.9","3.2",3,"2D","3.49V",NULL,"33.31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 15:17:06-04"
40047,"CJ11","2019-04-28","19:32:02",2056,62,"26.074472","-80.277964","8",41,"3","3.1",4,"3D","3.49V",NULL,"32.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 15:32:02-04"
40048,"CJ11","2019-04-28","19:47:06",2057,66,"26.074539","-80.278039","-2",33,"2.3","3.1",4,"3D","3.45V",NULL,"32.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 15:47:06-04"
40049,"CJ11","2019-04-28","20:02:02",2058,62,"26.074428","-80.277869","10",39,"1.9","3",4,"3D","3.50V",NULL,"33.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 16:02:02-04"
40050,"CJ11","2019-04-28","20:17:03",2059,63,"26.074467","-80.277956","0",43,"1.6","3.2",5,"3D","3.47V",NULL,"33.83",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 16:17:03-04"
40051,"CJ11","2019-04-28","20:32:04",2060,64,"26.074256","-80.277894","1",34,"1.4","3.4",5,"3D","3.47V",NULL,"33.64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 16:32:04-04"
40052,"CJ11","2019-04-28","20:47:06",2061,66,"26.074322","-80.277972","3",22,"1.6","3.9",4,"3D","3.45V",NULL,"33.44",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 16:47:06-04"
40053,"CJ11","2019-04-28","21:02:03",2062,63,"26.074447","-80.277914","-4",37,"1.3","3.5",5,"3D","3.47V",NULL,"34.09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 17:02:03-04"
40054,"CJ11","2019-04-28","21:17:06",2063,66,"26.074331","-80.277872","2",27,"1.4","3.6",5,"3D","3.45V",NULL,"34.55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 17:17:06-04"
40055,"CJ11","2019-04-28","21:32:05",2064,65,"26.074383","-80.277922","7",40,"1.6","3.6",5,"3D","3.45V",NULL,"33.51",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 17:32:05-04"
40056,"CJ11","2019-04-28","21:47:07",2065,67,"26.074425","-80.277903","8",26,"2.4","3.2",3,"2D","3.43V",NULL,"33.44",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 17:47:07-04"
40057,"CJ11","2019-04-28","22:02:04",2066,64,"26.074414","-80.277942","-2",22,"2.5","3.6",4,"3D","3.47V",NULL,"33.25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 18:02:04-04"
40058,"CJ11","2019-04-28","22:17:06",2067,66,"26.074378","-80.277917","6",32,"1.8","2.2",5,"3D","3.47V",NULL,"34.42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 18:17:06-04"
40059,"CJ11","2019-04-28","22:32:30",2068,90,"26.074289","-80.277872","2",27,"2.5","3.1",4,"3D","3.45V",NULL,"34.16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 18:32:30-04"
40060,"CJ11","2019-04-28","22:47:30",2069,90,"26.074222","-80.277903","4",27,"2.8","2.3",4,"3D","3.43V",NULL,"33.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 18:47:30-04"
40061,"CJ11","2019-04-28","23:02:11",2070,71,"26.074228","-80.278039","15",24,"9.9","3.2",3,"2D","3.49V",NULL,"33.51",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 19:02:11-04"
40062,"CJ11","2019-04-28","23:17:04",2071,64,"26.073569","-80.279081","25",38,"9.9","3.2",3,"2D","3.49V",NULL,"32.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 19:17:04-04"
40063,"CJ11","2019-04-28","23:32:30",2072,90,"0","0","0",38,"0","0",5,"NO","3.39V",NULL,"28.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 19:32:30-04"
40064,"CJ11","2019-04-28","23:47:30",2073,90,"0","0","0",28,"0","0",2,"NO","3.41V",NULL,"32.86",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 19:47:30-04"
40065,"CJ11","2019-04-29","00:02:30",2076,90,"0","0","0",39,"0","0",3,"NO","3.41V",NULL,"34.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 20:02:30-04"
40066,"CJ11","2019-04-29","00:17:30",2077,90,"0","0","0",27,"0","0",2,"NO","3.37V",NULL,"34.16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 20:17:30-04"
40067,"CJ11","2019-04-29","00:32:30",2078,90,"0","0","0",27,"0","0",1,"NO","3.39V",NULL,"34.62",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 20:32:30-04"
40068,"CJ11","2019-04-29","00:47:30",2079,90,"0","0","0",34,"0","0",1,"NO","3.39V",NULL,"34.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 20:47:30-04"
40069,"CJ11","2019-04-29","01:02:30",2080,90,"0","0","0",38,"0","0",2,"NO","3.39V",NULL,"35.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 21:02:30-04"
40070,"CJ11","2019-04-29","01:17:30",2081,90,"0","0","0",38,"0","0",2,"NO","3.39V",NULL,"36.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 21:17:30-04"
40071,"CJ11","2019-04-29","01:32:30",2082,90,"0","0","0",38,"0","0",2,"NO","3.41V",NULL,"35.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 21:32:30-04"
40072,"CJ11","2019-04-29","01:47:30",2083,90,"0","0","0",25,"0","0",1,"NO","3.41V",NULL,"35.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 21:47:30-04"
40073,"CJ11","2019-04-29","02:02:30",2084,90,"0","0","0",33,"0","0",3,"NO","3.43V",NULL,"35.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 22:02:30-04"
40074,"CJ11","2019-04-29","02:17:30",2085,90,"0","0","0",37,"0","0",2,"NO","3.39V",NULL,"36.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 22:17:30-04"
40075,"CJ11","2019-04-29","02:32:30",2086,90,"0","0","0",38,"0","0",5,"NO","3.39V",NULL,"30.64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 22:32:30-04"
40076,"CJ11","2019-04-29","02:47:30",2087,90,"0","0","0",34,"0","0",3,"NO","3.39V",NULL,"28.55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-04 16:17:13.12296-04","2019-04-28 22:47:30-04"
